veh_id,time_detector_sim,speed_detector_sim,speed_factor,time_detector_real,depart,departSpeed,speed_detector_real,delta_time,delta_speed
44_e2w_in,1577837116.99,8.859644026659954,1.0635827162857088,1577837117,1577837090,max,7.5,-0.009999990463256836,1.3596440266599537
45_e2w_in,1577837130.08,8.725662906762418,1.04749835366905,1577837130,1577837103,max,8.61111111111111,0.07999992370605469,0.11455179565130713
46_e2w_in,1577837132.02,9.837009240583518,1.1809137528099665,1577837132,1577837108,max,9.722222222222221,0.019999980926513672,0.11478701836129623
47_e2w_in,1577837135.69,10.584339353561413,1.2706289740169763,1577837136,1577837110,max,10.555555555555555,-0.309999942779541,0.02878379800585762
48_e2w_in,1577837152.94,10.299103576345242,1.236386983955011,1577837153,1577837130,max,10.277777777777777,-0.059999942779541016,0.021325798567465526
49_e2w_in,1577837155.87,9.712719398022909,1.16599272485269,1577837155,1577837131,max,7.222222222222222,0.869999885559082,2.4904971758006864
50_e2w_in,1577837161.02,8.539549664041736,1.025156105004251,1577837161,1577837131,max,8.333333333333334,0.019999980926513672,0.2062163307084024
51_e2w_in,1577837164.22,8.172641056497422,0.9811095100656928,1577837164,1577837132,max,7.5,0.2200000286102295,0.6726410564974223
52_e2w_in,1577837169.04,8.424784022593014,1.0113787525415068,1577837169,1577837141,max,8.333333333333334,0.039999961853027344,0.09145068925968047
53_e2w_in,1577837176.03,7.614524569676201,0.9141084247775819,1577837176,1577837145,max,7.5,0.029999971389770508,0.11452456967620073
54_e2w_in,1577837178.17,7.731376088885579,0.9281365365122398,1577837178,1577837146,max,6.944444444444445,0.1700000762939453,0.7869316444411343
55_e2w_in,1577837182.61,7.769073185982073,0.9326618470566714,1577837182,1577837146,max,6.944444444444445,0.6099998950958252,0.8246287415376283
56_e2w_in,1577837182.38,8.022754549038634,0.9631157922015168,1577837183,1577837146,max,6.111111111111111,-0.619999885559082,1.9116434379275233
57_e2w_in,1577837186.57,8.37147212576094,3.2,1577837186,1577837146,max,6.111111111111111,0.5699999332427979,2.2603610146498294
58_e2w_in,1577837188.96,7.4830143360411,0.8983210487444298,1577837189,1577837146,max,6.111111111111111,-0.039999961853027344,1.371903224929989
59_e2w_in,1577837186.49,8.194675147291198,2.2161997953426105,1577837191,1577837146,max,5.277777777777778,-4.509999990463257,2.9168973695134204
60_e2w_in,1577837203.07,11.212581989738851,1.3460483612391276,1577837203,1577837182,max,11.11111111111111,0.06999993324279785,0.10147087862774029
61_e2w_in,1577837215.97,9.85448719411099,1.183011667960503,1577837216,1577837192,max,10.0,-0.029999971389770508,-0.14551280588901072
62_e2w_in,1577837218.9,10.787409367751291,1.2950071269809473,1577837219,1577837197,max,10.0,-0.09999990463256836,0.787409367751291
63_e2w_in,1577837222.13,10.040941280790348,1.20539456759876,1577837221,1577837197,max,8.61111111111111,1.130000114440918,1.4298301696792368
64_e2w_in,1577837231.17,7.579321408964924,0.9098827472803388,1577837231,1577837199,max,6.944444444444445,0.1700000762939453,0.6348769645204797
65_e2w_in,1577837235.13,7.178342350964351,0.8617456935493468,1577837235,1577837199,max,6.111111111111111,0.13000011444091797,1.06723123985324
66_e2w_in,1577837246.1,11.195397034102113,1.34398520666765,1577837246,1577837225,max,11.11111111111111,0.09999990463256836,0.08428592299100224
67_e2w_in,1577837258.07,11.21528034029518,1.3463717743180081,1577837258,1577837237,max,11.11111111111111,0.06999993324279785,0.10416922918406968
68_e2w_in,1577837262.22,9.861608910448785,1.1838668207216099,1577837262,1577837237,max,9.166666666666666,0.2200000286102295,0.6949422437821191
69_e2w_in,1577837265.66,9.416718754930283,1.13045843396522,1577837266,1577837237,max,10.0,-0.3399999141693115,-0.5832812450697169
70_e2w_in,1577837269.97,8.394339266085925,1.0077238014508914,1577837270,1577837240,max,8.333333333333334,-0.029999971389770508,0.06100593275259136
71_e2w_in,1577837289.06,10.708310823852118,1.2855113642860512,1577837289,1577837267,max,10.555555555555555,0.059999942779541016,0.15275526829656272
72_e2w_in,1577837292.66,9.74859041656588,1.170298969575736,1577837292,1577837267,max,8.055555555555555,0.6600000858306885,1.6930348610103252
73_e2w_in,1577837293.57,10.202342494781389,1.2247710077768774,1577837293,1577837268,max,8.61111111111111,0.5699999332427979,1.5912313836702783
74_e2w_in,1577837296.64,11.068503198863224,2.1823763672310554,1577837295,1577837268,max,11.11111111111111,1.6400001049041748,-0.042607912247886404
75_e2w_in,1577837296.9,9.786707292488101,1.8980389573458778,1577837296,1577837273,max,8.61111111111111,0.9000000953674316,1.1755961813769904
76_e2w_in,1577837298.82,10.913866951103705,2.658052573579435,1577837297,1577837273,max,10.0,1.8199999332427979,0.9138669511037047
77_e2w_in,1577837301.4,10.387118727008959,1.2469527841325405,1577837300,1577837273,max,8.61111111111111,1.4000000953674316,1.7760076158978482
78_e2w_in,1577837302.33,11.187823920575942,1.343075852654097,1577837301,1577837273,max,8.88888888888889,1.3299999237060547,2.298935031687053
79_e2w_in,1577837315.95,9.104347478419879,1.0929588809627706,1577837316,1577837290,max,9.166666666666666,-0.04999995231628418,-0.062319188246787505
80_e2w_in,1577837320.41,8.213645020397765,0.9860318151738012,1577837320,1577837290,max,6.666666666666666,0.4100000858306885,1.5469783537310988
81_e2w_in,1577837330.02,8.139929886010426,0.977182462730526,1577837330,1577837301,max,8.055555555555555,0.019999980926513672,0.08437433045487097
82_e2w_in,1577837333.85,9.906639910711176,1.189272498284655,1577837334,1577837310,max,10.0,-0.15000009536743164,-0.093360089288824
83_e2w_in,1577837341.15,9.78343644772702,1.174482302342025,1577837341,1577837317,max,9.722222222222221,0.15000009536743164,0.06121422550479849
84_e2w_in,1577837353.98,7.881342004685581,0.9461394963608141,1577837354,1577837324,max,7.777777777777778,-0.019999980926513672,0.1035642269078032
85_e2w_in,1577837358.11,7.3601428543351854,0.8835705148089403,1577837358,1577837324,max,6.944444444444445,0.1099998950958252,0.4156984098907408
86_e2w_in,1577837366.0,9.084821476919425,1.0906146575329942,1577837366,1577837340,max,8.88888888888889,0.0,0.19593258803053537
87_e2w_in,1577837368.92,10.776784692330809,1.2937316557419938,1577837369,1577837347,max,10.833333333333334,-0.07999992370605469,-0.0565486410025251
88_e2w_in,1577837371.72,10.695530595108696,1.2839772623179708,1577837370,1577837347,max,10.555555555555555,1.7200000286102295,0.13997503955314095
89_e2w_in,1577837374.0,10.184165417187572,1.2225888856167553,1577837373,1577837347,max,8.88888888888889,1.0,1.2952765282986825
90_e2w_in,1577837375.42,10.551538289697977,1.2666914154999964,1577837375,1577837352,max,9.166666666666666,0.4200000762939453,1.3848716230313105
91_e2w_in,1577837378.98,9.373164221593386,2.1978583194792356,1577837378,1577837354,max,8.88888888888889,0.9800000190734863,0.4842753327044971
92_e2w_in,1577837404.82,12.555950711318907,1.507317012163134,1577837405,1577837386,max,12.777777777777777,-0.18000006675720215,-0.22182706645886974
93_e2w_in,1577837421.92,11.295156001530874,1.355961104625555,1577837422,1577837401,max,11.38888888888889,-0.07999992370605469,-0.09373288735801566
94_e2w_in,1577837428.14,13.02019256319644,1.5630487069011063,1577837428,1577837410,max,12.777777777777777,0.1400001049041748,0.24241478541866357
95_e2w_in,1577837434.55,10.030444942764268,1.2041350471505723,1577837433,1577837410,max,6.388888888888888,1.5499999523162842,3.6415560538753793
96_e2w_in,1577837456.96,8.762582258816698,1.05193064331533,1577837457,1577837430,max,8.88888888888889,-0.039999961853027344,-0.12630663007219134
97_e2w_in,1577837459.0,9.448720415190927,1.1343002502463717,1577837459,1577837434,max,9.444444444444445,0.0,0.004275970746482116
98_e2w_in,1577837463.97,12.455460435191661,1.495253353564425,1577837465,1577837445,max,11.944444444444445,-1.0299999713897705,0.5110159907472163
99_e2w_in,1577837466.99,11.516836672735357,1.382573430100283,1577837467,1577837445,max,11.38888888888889,-0.009999990463256836,0.12794778384646754
100_e2w_in,1577837487.04,9.434977158842546,1.1326503080369443,1577837487,1577837462,max,9.444444444444445,0.039999961853027344,-0.009467285601898467
101_e2w_in,1577837514.06,7.605420091940217,0.9130154794192449,1577837514,1577837483,max,7.5,0.059999942779541016,0.10542009194021684
102_e2w_in,1577837520.01,9.446826375681658,1.1340730361930427,1577837520,1577837495,max,9.444444444444445,0.009999990463256836,0.0023819312372133083
103_e2w_in,1577837521.99,9.978109391348536,1.1978522678689718,1577837522,1577837495,max,9.722222222222221,-0.009999990463256836,0.25588716912631426
104_e2w_in,1577837525.82,8.934751746325817,1.0725992492588017,1577837526,1577837495,max,8.88888888888889,-0.18000006675720215,0.045862857436928195
105_e2w_in,1577837530.12,8.03300302221269,0.9643461776821012,1577837530,1577837500,max,6.111111111111111,0.11999988555908203,1.9218919111015786
106_e2w_in,1577837533.17,7.790890853703841,0.9352810123574015,1577837533,1577837501,max,7.222222222222222,0.1700000762939453,0.5686686314816187
107_e2w_in,1577837534.91,7.974920229161058,0.957373376850067,1577837535,1577837505,max,7.222222222222222,-0.08999991416931152,0.7526980069388358
108_e2w_in,1577837538.91,10.339508812422542,2.235294764872956,1577837538,1577837516,max,10.555555555555555,0.9100000858306885,-0.2160467431330133
109_e2w_in,1577837542.03,13.103915831094833,1.5730993437001377,1577837542,1577837524,max,13.055555555555555,0.029999971389770508,0.04836027553927735
110_e2w_in,1577837569.14,11.73012050888365,1.408177667180704,1577837569,1577837549,max,11.666666666666666,0.1400001049041748,0.06345384221698325
111_e2w_in,1577837590.07,11.212653928902919,1.3460569749522593,1577837590,1577837569,max,11.11111111111111,0.06999993324279785,0.10154281779180785
112_e2w_in,1577837600.93,12.479388224337809,1.4981258372554391,1577837601,1577837582,max,12.5,-0.06999993324279785,-0.02061177566219108
113_e2w_in,1577837615.99,9.089173150213979,1.091137232918845,1577837616,1577837590,max,9.166666666666666,-0.009999990463256836,-0.07749351645268732
114_e2w_in,1577837621.34,7.9185771004702845,0.9506094548563873,1577837621,1577837590,max,6.666666666666666,0.3399999141693115,1.2519104338036184
115_e2w_in,1577837623.29,8.001642182729457,0.9605815498849172,1577837623,1577837591,max,6.666666666666666,0.28999996185302734,1.3349755160627907
116_e2w_in,1577837628.17,8.831374246681948,1.3205276954320389,1577837629,1577837600,max,8.333333333333334,-0.8299999237060547,0.4980409133486141
117_e2w_in,1577837632.95,9.865057575791536,1.1842806213435217,1577837633,1577837609,max,10.0,-0.04999995231628418,-0.13494242420846447
118_e2w_in,1577837648.97,10.755289971053507,1.2911512570292325,1577837649,1577837627,max,10.833333333333334,-0.029999971389770508,-0.07804336227982667
119_e2w_in,1577837651.79,10.839879363759954,1.3013060460696222,1577837652,1577837630,max,10.833333333333334,-0.21000003814697266,0.006546030426619609
120_e2w_in,1577837667.04,8.738646728828652,1.0490570100653218,1577837667,1577837640,max,8.61111111111111,0.039999961853027344,0.12753561771754107
121_e2w_in,1577837677.04,8.737201365187714,1.0488839915601988,1577837677,1577837650,max,8.61111111111111,0.039999961853027344,0.1260902540766029
122_e2w_in,1577837679.9,8.514470868320274,1.0221453623433703,1577837680,1577837650,max,8.88888888888889,-0.09999990463256836,-0.3744180205686156
123_e2w_in,1577837684.04,9.072814332709775,1.0891735881003703,1577837684,1577837658,max,9.166666666666666,0.039999961853027344,-0.09385233395689063
124_e2w_in,1577837686.91,8.729373639274142,1.0479440143186245,1577837686,1577837659,max,6.944444444444445,0.9100000858306885,1.7849291948296973
125_e2w_in,1577837688.11,9.076481886871173,1.0896137022486798,1577837688,1577837660,max,8.88888888888889,0.1099998950958252,0.1875929979822839
126_e2w_in,1577837691.75,8.872778830505117,1.065159523470002,1577837690,1577837663,max,7.777777777777778,1.75,1.0950010527273397
127_e2w_in,1577837693.05,8.804208921287596,1.056927873129439,1577837693,1577837663,max,7.777777777777778,0.04999995231628418,1.0264311435098188
128_e2w_in,1577837700.68,9.198290059249468,1.1042365017106204,1577837700,1577837675,max,8.333333333333334,0.6800000667572021,0.8649567259161337
129_e2w_in,1577837720.99,9.453971592582699,1.134930563335258,1577837721,1577837696,max,9.444444444444445,-0.009999990463256836,0.009527148138253949
130_e2w_in,1577837729.97,9.856480383490405,1.1832509463974075,1577837730,1577837706,max,10.0,-0.029999971389770508,-0.14351961650959488
131_e2w_in,1577837762.99,10.743729351613634,1.289763427564662,1577837763,1577837741,max,10.833333333333334,-0.009999990463256836,-0.08960398171969963
132_e2w_in,1577837777.98,10.750423774322181,1.290567079750562,1577837778,1577837756,max,10.833333333333334,-0.019999980926513672,-0.08290955901115282
133_e2w_in,1577837782.98,9.190829948972826,1.1033409302488386,1577837783,1577837756,max,9.166666666666666,-0.019999980926513672,0.024163282306160383
134_e2w_in,1577837785.04,9.208726095603097,1.105489694713424,1577837785,1577837759,max,9.166666666666666,0.039999961853027344,0.04205942893643133
135_e2w_in,1577837788.7,8.593545291112681,1.0316380901695896,1577837788,1577837759,max,8.333333333333334,0.7000000476837158,0.26021195777934736
136_e2w_in,1577837805.91,11.300017502502712,1.3565447181876005,1577837806,1577837785,max,11.38888888888889,-0.08999991416931152,-0.08887138638617742
137_e2w_in,1577837810.16,9.874508193788127,1.1854149697099525,1577837810,1577837786,max,9.166666666666666,0.16000008583068848,0.7078415271214613
138_e2w_in,1577837814.06,8.98745661413007,1.0789263648872542,1577837813,1577837786,max,6.111111111111111,1.059999942779541,2.8763455030189586
139_e2w_in,1577837816.0,9.11402219105726,1.0941205134116745,1577837816,1577837787,max,8.61111111111111,0.0,0.5029110799461485
140_e2w_in,1577837819.56,9.230039112533971,1.1080479126691443,1577837818,1577837787,max,9.166666666666666,1.559999942779541,0.06337244586730506
141_e2w_in,1577837821.95,9.376818523476288,1.12566849021324,1577837822,1577837792,max,7.222222222222222,-0.04999995231628418,2.154596301254066
142_e2w_in,1577837823.58,9.984564698598739,1.1986272147177357,1577837824,1577837792,max,9.722222222222221,-0.4200000762939453,0.2623424763765172
143_e2w_in,1577837827.31,10.743821213641052,1.2897746678100208,1577837827,1577837798,max,10.555555555555555,0.309999942779541,0.18826565808549667
144_e2w_in,1577837830.72,9.557670242863887,1.1473793808960249,1577837831,1577837806,max,9.166666666666666,-0.2799999713897705,0.39100357619722104
145_e2w_in,1577837838.11,12.364298832345304,1.4843097836015713,1577837838,1577837819,max,12.222222222222221,0.1099998950958252,0.14207661012308215
146_e2w_in,1577837841.14,11.34228391189031,1.3616186746048196,1577837840,1577837819,max,9.722222222222221,1.1400001049041748,1.6200616896680877
147_e2w_in,1577837866.81,8.200057015034227,0.9844006020449252,1577837867,1577837838,max,8.333333333333334,-0.19000005722045898,-0.13327631829910658
148_e2w_in,1577837868.18,8.474050152881473,1.017292814667564,1577837868,1577837838,max,7.5,0.18000006675720215,0.9740501528814729
149_e2w_in,1577837871.94,8.8927187686994,1.421432094791355,1577837871,1577837838,max,7.5,0.940000057220459,1.3927187686993996
150_e2w_in,1577837876.51,11.516732099149845,1.3825605961509924,1577837876,1577837856,max,10.833333333333334,0.5099999904632568,0.683398765816511
151_e2w_in,1577837889.04,8.425383112208166,1.0114504694246707,1577837889,1577837861,max,8.333333333333334,0.039999961853027344,0.09204977887483246
152_e2w_in,1577837892.94,9.87001431343307,1.18487566787912,1577837893,1577837869,max,10.0,-0.059999942779541016,-0.12998568656693088
153_e2w_in,1577837896.18,9.957958334401706,1.195433177263101,1577837895,1577837869,max,9.444444444444445,1.1800000667572021,0.5135138899572613
154_e2w_in,1577837901.45,11.012955695627538,1.3220837050156038,1577837901,1577837880,max,10.555555555555555,0.4500000476837158,0.45740014007198226
155_e2w_in,1577837907.94,9.106852060043716,1.0932595510256562,1577837908,1577837882,max,9.166666666666666,-0.059999942779541016,-0.05981460662295035
156_e2w_in,1577837910.89,13.990955298854384,1.6795864704507064,1577837911,1577837894,max,14.166666666666666,-0.1099998950958252,-0.1757113678122817
157_e2w_in,1577837925.19,7.824589667887592,0.9393264927706482,1577837925,1577837894,max,7.222222222222222,0.19000005722045898,0.6023674456653696
158_e2w_in,1577837928.04,7.639221737383539,0.9170734019456681,1577837928,1577837894,max,7.222222222222222,0.039999961853027344,0.41699951516131684
159_e2w_in,1577837931.99,7.313019690667896,0.8779135282914641,1577837932,1577837894,max,7.222222222222222,-0.009999990463256836,0.0907974684456736
160_e2w_in,1577837938.07,13.074505564522715,1.5695686841240943,1577837938,1577837920,max,13.055555555555555,0.06999993324279785,0.018950008967159704
161_e2w_in,1577837973.97,9.85781406512564,1.183411052235971,1577837974,1577837950,max,10.0,-0.029999971389770508,-0.1421859348743606
162_e2w_in,1577837975.61,9.99799205473174,1.2002391422246985,1577837975,1577837950,max,8.88888888888889,0.6099998950958252,1.1091031658428498
163_e2w_in,1577837978.88,9.951814289185583,2.14708629315435,1577837977,1577837954,max,10.0,1.880000114440918,-0.04818571081441725
164_e2w_in,1577837978.98,9.467613968727274,2.0006863357001246,1577837979,1577837957,max,9.722222222222221,-0.019999980926513672,-0.254608253494947
165_e2w_in,1577837981.94,10.023057283036442,1.2032481732336664,1577837982,1577837957,max,8.61111111111111,-0.059999942779541016,1.4119461719253312
166_e2w_in,1577837984.12,9.883228947232,1.186462408264922,1577837984,1577837960,max,8.88888888888889,0.11999988555908203,0.994340058343111
167_e2w_in,1577837987.82,9.137178823480637,1.0969002189052386,1577837987,1577837961,max,7.777777777777778,0.8199999332427979,1.3594010457028594
168_e2w_in,1577837989.93,9.078877012118133,1.0899012019349499,1577837990,1577837961,max,8.88888888888889,-0.06999993324279785,0.1899881232292433
169_e2w_in,1577837993.06,9.193982477022189,1.103719469238313,1577837993,1577837961,max,7.777777777777778,0.059999942779541016,1.4162046992444113
170_e2w_in,1577838001.46,11.007747380797413,1.32145815113363,1577838001,1577837980,max,10.833333333333334,0.46000003814697266,0.1744140474640794
171_e2w_in,1577838011.98,10.27858928020923,1.233924283338443,1577838012,1577837989,max,10.277777777777777,-0.019999980926513672,0.000811502431453448
172_e2w_in,1577838015.14,9.55249986790538,1.1467586713981928,1577838015,1577837990,max,8.61111111111111,0.1400001049041748,0.9413887567942698
173_e2w_in,1577838029.08,8.72372827701591,1.0472662934448431,1577838029,1577838002,max,8.61111111111111,0.07999992370605469,0.11261716590479942
174_e2w_in,1577838038.02,9.834421356357748,1.1806026097546418,1577838038,1577838014,max,9.722222222222221,0.019999980926513672,0.11219913413552618
175_e2w_in,1577838041.04,9.413471465378711,1.1300688501555949,1577838041,1577838015,max,9.166666666666666,0.039999961853027344,0.24680479871204497
176_e2w_in,1577838044.09,9.127524957423203,1.095741286299113,1577838044,1577838015,max,9.444444444444445,0.08999991416931152,-0.3169194870212415
177_e2w_in,1577838061.98,9.094794642341094,1.0918120819136967,1577838062,1577838036,max,9.166666666666666,-0.019999980926513672,-0.07187202432557172
178_e2w_in,1577838067.02,11.802340599754066,1.4168474574920087,1577838067,1577838047,max,11.666666666666666,0.019999980926513672,0.13567393308739994
179_e2w_in,1577838069.9,10.504496287471165,2.669889018329422,1577838070,1577838047,max,8.88888888888889,-0.09999990463256836,1.6156073985822754
180_e2w_in,1577838073.73,9.971516225236593,1.197060771336926,1577838073,1577838049,max,8.333333333333334,0.7300000190734863,1.6381828919032593
181_e2w_in,1577838075.99,10.277364931406398,1.2337773026898438,1577838076,1577838053,max,10.277777777777777,-0.009999990463256836,-0.0004128463713790609
182_e2w_in,1577838089.02,7.868783567478652,0.9446318514727181,1577838089,1577838059,max,8.055555555555555,0.019999980926513672,-0.1867719880769032
183_e2w_in,1577838124.96,11.272932024550183,1.353293160210106,1577838125,1577838104,max,11.38888888888889,-0.039999961853027344,-0.11595686433870611
184_e2w_in,1577838134.07,8.160743714017212,0.9796809806923716,1577838134,1577838104,max,7.5,0.06999993324279785,0.6607437140172117
185_e2w_in,1577838154.14,11.175780635912849,1.3416299674413037,1577838154,1577838133,max,11.11111111111111,0.1400001049041748,0.06466952480173838
186_e2w_in,1577838158.96,9.513633757997521,1.1420928881149486,1577838158,1577838134,max,7.222222222222222,0.9600000381469727,2.291411535775299
187_e2w_in,1577838165.0,9.085388228148453,1.09068291585752,1577838165,1577838139,max,9.166666666666666,0.0,-0.08127843851821304
188_e2w_in,1577838173.02,9.078709782434121,1.089881137288307,1577838173,1577838147,max,8.88888888888889,0.019999980926513672,0.18982089354523168
189_e2w_in,1577838185.04,8.42454711800541,1.0113499635908871,1577838185,1577838157,max,8.333333333333334,0.039999961853027344,0.09121378467207641
190_e2w_in,1577838199.94,10.298239873153213,1.2362832980976246,1577838200,1577838177,max,10.277777777777777,-0.059999942779541016,0.02046209537543575
191_e2w_in,1577838203.17,9.659122626501384,1.159558713104898,1577838203,1577838178,max,9.166666666666666,0.1700000762939453,0.492455959834718
192_e2w_in,1577838204.56,9.88996939031909,1.1872712353324237,1577838204,1577838179,max,8.88888888888889,0.559999942779541,1.0010805014302004
193_e2w_in,1577838207.79,9.693512375709663,1.163686959869107,1577838207,1577838179,max,9.166666666666666,0.7899999618530273,0.5268457090429965
194_e2w_in,1577838208.05,10.506994636159678,3.2,1577838208,1577838188,max,10.555555555555555,0.04999995231628418,-0.04856091939587692
195_e2w_in,1577838219.0,9.087277076918479,1.0909096130754476,1577838219,1577838193,max,9.166666666666666,0.0,-0.0793895897481871
196_e2w_in,1577838222.02,8.798657095831283,1.0562611869993512,1577838222,1577838194,max,8.88888888888889,0.019999980926513672,-0.09023179305760642
197_e2w_in,1577838223.11,10.684464325289573,1.282648767304056,1577838223,1577838201,max,10.833333333333334,0.1099998950958252,-0.1488690080437607
